Time;ms+-;Power;Stabw P;Gleichspannung;Gleichrichtwert;Effektivwert;Scheitelfaktor;Amplitude;Abs. MaxA;Stabw Ieff;Stabw Imid;Stabw Iss;THD;Phase;Number;OW0 [%];OW2 [%];OW3 [%];OW4 [%];OW5 [%];OW6 [%];OW7 [%];OW8 [%];OW9 [%];OW10 [%];OW11 [%];OW12 [%];OW13 [%];OW14 [%];Temperature;Conversion;EDRchannel
217;0.00E+00;150.4981052;2.562115033;-0.671502583;9.915425467;12.3293855;1.299178067;16.01804962;31.85507242;0.1033285;0.49962465;3.084039583;41.6425196;0.21104845;48.55;5.979353133;1.866952533;24.54466568;1.897707567;14.5068031;1.788081617;25.11121668;1.471694167;12.08357307;1.427053283;9.734159917;1.1805467;5.617336683;1.0589989;0.00E+00;0.00E+00;6.041
218;0.00E+00;150.4618387;2.621369217;-0.6706718;9.912461417;12.32733482;1.2990576;16.01390585;31.93233503;0.10534025;0.523110633;3.263884067;41.64516258;0.133196533;48.53333333;5.973533867;1.803394933;24.55211338;1.915561633;14.55804945;1.789362767;25.0681637;1.477350583;12.10232533;1.44861965;9.723361717;1.22936485;5.648266017;1.095621417;0.00E+00;0.00E+00;6.041
219;0.00E+00;150.4603251;2.642165117;-0.670738983;9.916531517;12.32717687;1.299240317;16.01596743;31.90321048;0.10614065;0.52646715;3.203084117;41.61005342;0.128425433;48.4;5.96975435;1.849392383;24.62251263;1.885043667;14.53319432;1.775810833;25.04989997;1.478909317;12.0564433;1.435810267;9.608940817;1.2058658;5.516508083;1.092124467;0.00E+00;0.00E+00;6.041
220;0.00E+00;150.7451588;2.759925583;-0.6695273;9.922189283;12.33911653;1.299095533;16.02968452;31.97077142;0.110529467;0.509661717;3.260391867;41.63742652;0.144355117;48.6;5.964183733;1.770794567;24.58255005;1.8989173;14.62361853;1.7659793;24.98220318;1.458888583;12.08032128;1.430085583;9.789320217;1.202973167;5.633586283;1.06449635;0.00E+00;0.00E+00;6.041
221;0.00E+00;150.7300419;2.731105233;-0.672498383;9.925676033;12.33833642;1.299537083;16.03410222;31.97192723;0.109419983;0.541505633;3.436977667;41.53277638;0.076137617;48.48333333;5.982805583;1.830329183;24.56685578;1.872068167;14.58693895;1.766941533;24.97303913;1.467747217;12.0097447;1.428185683;9.601338233;1.197938717;5.539361967;1.079888517;0.00E+00;0.00E+00;6.041
222;0.00E+00;150.5760286;2.792143933;-0.670602883;9.9214098;12.3326549;1.299310783;16.02394803;31.98473092;0.112422183;0.543288317;3.326418433;41.56383498;0.141588367;48.76666667;5.971199917;1.8834436;24.52834235;1.90010635;14.58140572;1.810364967;24.96531932;1.49171045;12.06101792;1.442325233;9.710191;1.222080633;5.610272817;1.13043155;0.00E+00;0.00E+00;6.041
223;0.00E+00;150.5281174;2.814827217;-0.6709423;9.920832633;12.33062542;1.299769033;16.02695552;31.87237272;0.113310883;0.502397433;3.23514905;41.50158923;0.221756817;48.43333333;5.968583567;1.823150217;24.52885443;1.893937817;14.54796442;1.79221405;24.94987615;1.4688101;12.0025355;1.407875683;9.6915859;1.2043201;5.528390117;1.05680375;0.00E+00;0.00E+00;6.041
224;0.00E+00;152.8309971;3.68020295;-0.6777373;9.989737667;12.42196378;1.300891983;16.15986107;32.24593908;0.1407013;0.506305017;3.447753883;41.17862502;0.108806083;48.6;5.984890317;1.868250917;24.36928827;1.878079467;14.51078415;1.789803117;24.61136622;1.470837367;11.88906045;1.403087483;9.7552553;1.196284333;5.547509117;1.073023617;0.00E+00;0.00E+00;6.041
225;0.00E+00;382.8521034;34.68909777;-0.678253167;16.67931863;19.30312702;1.352001117;26.1012728;44.85646828;0.518773033;0.8294079;7.091434233;26.2091915;1.507228933;48.53333333;4.16127985;2.7498594;16.11514585;1.138751733;10.4800985;1.17125245;14.24790428;1.0721218;7.92951055;0.953978117;4.8436355;0.804721017;2.885715367;0.803139083;0.00E+00;0.00E+00;6.041
226;0.00E+00;464.8594653;6.983523733;-0.669019017;19.01134227;21.59275012;1.3774547;29.74310885;46.98731123;0.16079065;0.769042567;4.224084717;21.7378661;1.78312165;48.48333333;3.254900667;2.981157333;13.57764268;0.924591133;9.024598933;0.972821767;11.46944387;0.905345433;6.7513232;0.765943883;3.347499233;0.67995155;2.232686067;0.6861722;0.00E+00;0.00E+00;6.041
227;0.00E+00;464.4740047;6.701302367;-0.67358845;18.9911484;21.5830606;1.376638067;29.71210132;46.81493195;0.154695967;0.745731617;4.083317083;21.88159332;1.711074317;48.41666667;3.276018733;2.908808083;13.75646205;0.88653415;8.992656817;0.976275067;11.67020058;0.9728746;6.65618945;0.834693467;3.182775817;0.707421283;2.177167117;0.69048125;0.00E+00;0.00E+00;6.041
228;0.00E+00;460.4017238;6.567691683;-0.670038333;18.90973092;21.48861298;1.376447283;29.57802657;46.7866068;0.1526825;0.7553643;4.26983605;21.94333275;1.758113267;48.4;3.2634583;2.893947867;13.7577908;0.90529465;9.0234811;0.98008975;11.75552547;0.9622714;6.679803;0.838501367;3.179062717;0.733487567;2.152008817;0.717170367;0.00E+00;0.00E+00;6.041
229;0.00E+00;458.2966607;6.702123067;-0.6681028;18.86723337;21.43940705;1.3764208;29.50973302;46.69326333;0.156250917;0.754478883;4.24949965;21.98813047;1.757053183;48.55;3.272091267;2.91001445;13.78409105;0.906808633;9.0758123;0.98745625;11.75651528;0.943769617;6.698374117;0.813149883;3.1890649;0.718746383;2.14350665;0.711155867;0.00E+00;0.00E+00;6.041
230;0.00E+00;458.5437072;6.4792973;-0.668503733;18.87390188;21.44511263;1.376419283;29.5175528;46.77624238;0.151134183;0.729910183;4.144686633;22.01267973;1.75545675;48.48333333;3.266319917;2.893069117;13.80726262;0.9175137;9.08505;0.98014345;11.71386193;0.948678617;6.767856117;0.8166556;3.241324867;0.71357335;2.165234583;0.678999633;0.00E+00;0.00E+00;6.041
231;0.00E+00;456.9419137;6.519513083;-0.66907955;18.8383655;21.40753468;1.37608185;29.45861305;46.70861478;0.152011117;0.734805583;4.226137083;22.095339;1.753819383;48.61666667;3.276280083;2.882259733;13.84836052;0.890881117;9.0640045;0.99042045;11.80233323;0.974709467;6.820722383;0.839568583;3.256540917;0.716773617;2.1597231;0.711482767;0.00E+00;0.00E+00;6.041
232;0.00E+00;448.0970951;6.479435983;-0.670966183;18.65420767;21.19938087;1.375668;29.16353683;46.35856677;0.152487883;0.749182733;4.121713267;22.27723368;1.777932;48.36666667;3.323795517;2.924728633;13.87251793;0.900646333;9.2327089;0.98006885;11.8914617;0.969991233;6.917005167;0.834518;3.319555233;0.706559217;2.2154025;0.6993141;0.00E+00;0.00E+00;6.041
233;0.00E+00;438.9639908;6.54839945;-0.6686709;18.44950497;20.98368087;1.374840067;28.84929207;46.01821912;0.15628235;0.719993433;4.031528567;22.52599745;1.773637333;48.71666667;3.3496997;2.929124;14.09262493;0.911980283;9.303332483;0.98763005;12.01152672;0.971030983;6.9870127;0.840411683;3.265573;0.7113807;2.255444183;0.685568917;0.00E+00;0.00E+00;6.041
234;0.00E+00;437.0357809;6.718223783;-0.670073283;18.4093165;20.93783203;1.374725217;28.78385118;45.99867473;0.160342217;0.73543445;4.147436233;22.60105222;1.755287333;48.5;3.35841545;2.922456933;14.18220408;0.897109917;9.3423673;0.985654317;12.00737503;0.977585367;6.99438655;0.855352117;3.274360367;0.724565917;2.26696365;0.714002367;0.00E+00;0.00E+00;6.041
235;0.00E+00;284.8907341;8.902414233;-0.670385283;13.61580355;16.15196983;1.32737685;21.61950295;38.12340317;0.246045733;0.591690633;4.085997283;33.8205658;0.729515883;48.43333333;4.939462883;1.774370683;20.35896365;1.454943717;12.41197108;1.432488333;19.8349647;1.296916933;9.936385333;1.226757283;6.920528483;1.013902733;4.136132283;0.921129533;0.00E+00;0.00E+00;6.041
236;0.00E+00;154.2666595;4.150499867;-0.670473;10.02942217;12.47951098;1.302005217;16.24857133;32.51113913;0.157432967;0.53582355;3.732130667;40.94793792;0.253467983;48.55;5.905122867;1.78241315;24.18048768;1.83033695;14.61075545;1.747952083;24.59559727;1.472497467;11.79457845;1.412651083;9.339460533;1.175270083;5.464479317;1.057109467;0.00E+00;0.00E+00;6.041
237;0.00E+00;154.0857536;2.800412967;-0.67255875;10.01800048;12.47434195;1.302512517;16.24799953;32.5528686;0.111759033;0.51716155;3.28932585;40.92268763;0.2247418;48.51666667;5.90367255;1.82540765;24.12628517;1.881453933;14.63326077;1.752182183;24.52363035;1.4446431;11.85938453;1.399580883;9.44055515;1.19731945;5.443944333;1.064674883;0.00E+00;0.00E+00;6.041
238;0.00E+00;154.1418036;2.82152405;-0.6710263;10.01660148;12.47596305;1.302143467;16.24550558;32.6469111;0.111791567;0.55410535;3.424989883;40.9906992;0.20663755;48.48333333;5.890136083;1.813143917;24.15280263;1.84893765;14.67746183;1.748912717;24.54636363;1.467404017;11.87815187;1.408338633;9.493881033;1.197177;5.473879167;1.099138333;0.00E+00;0.00E+00;6.041
239;0.00E+00;153.9919108;2.75777325;-0.670286517;10.01447047;12.47000803;1.302765017;16.24550035;32.47839702;0.109952883;0.485920017;3.238695467;40.88329028;0.273888167;48.63333333;5.883284533;1.74385485;24.09975667;1.86681295;14.65685602;1.7431249;24.49088167;1.420560933;11.79226125;1.365144367;9.5053441;1.182523017;5.432160117;1.033277733;0.00E+00;0.00E+00;6.041
240;0.00E+00;162.0822941;3.99633305;-0.669814783;10.27606133;12.7787944;1.306831717;16.70335338;33.24189317;0.149095883;0.519408283;3.592006383;39.99518962;0.20004685;48.51666667;5.751295267;1.775201983;23.60688765;1.83731935;14.27190542;1.713346333;24.03876632;1.41172885;11.47079595;1.345524583;9.205874283;1.164047;5.247736317;1.04490515;0.00E+00;0.00E+00;6.041
241;0.00E+00;160.5172696;2.8805797;-0.6701972;10.23047285;12.72915897;1.3072022;16.63972602;33.03305227;0.112691583;0.5499188;3.315836183;39.95840677;0.073263867;48.6;5.74564665;1.791768517;23.67577578;1.8397635;14.2625212;1.7359452;23.99771028;1.435042783;11.40869535;1.365744367;9.0720693;1.188827817;5.203921883;1.0860112;0.00E+00;0.00E+00;6.041
242;0.00E+00;158.8748329;2.894937733;-0.670505467;10.18658515;12.66527517;1.306004467;16.54092087;32.79476112;0.114309367;0.507164417;3.237427033;40.21055143;0.054304983;48.46666667;5.780097067;1.77190395;23.88242137;1.875801667;14.31033078;1.742332083;24.14803785;1.43797915;11.39313467;1.371592217;9.14334685;1.19046155;5.257364717;1.070546483;0.00E+00;0.00E+00;6.041
243;0.00E+00;158.5658772;2.855117417;-0.670907383;10.17190532;12.65239943;1.305082133;16.51242675;32.84500128;0.11242635;0.510790333;3.3323821;40.41405372;0.161721517;48.5;5.792720033;1.817754433;23.93430702;1.8393736;14.32829892;1.729211983;24.27871822;1.420578217;11.53755945;1.34954665;9.2911323;1.145993933;5.388813;1.030530667;0.00E+00;0.00E+00;6.041
244;0.00E+00;158.222996;2.876038883;-0.6702636;10.15909652;12.6383651;1.305241317;16.49611045;32.75390333;0.112499517;0.549490467;3.350663833;40.3664748;0.036309133;48.56666667;5.792425267;1.8258315;23.86791347;1.82642395;14.42918173;1.714575017;24.30224313;1.433572733;11.45668673;1.354413167;9.188309533;1.174328917;5.304003667;1.0958575;0.00E+00;0.00E+00;6.041
245;0.00E+00;157.858594;2.7616125;-0.670505433;10.14198363;12.6242959;1.304150517;16.46398193;32.73031308;0.108453833;0.5263098;3.1761862;40.60217458;0.096409483;48.53333333;5.80387445;1.79710145;23.97575348;1.848395083;14.38461987;1.726077133;24.41878805;1.435915183;11.65653987;1.358874983;9.40798385;1.16690145;5.387028483;1.039808733;0.00E+00;0.00E+00;6.041
246;0.00E+00;153.6964614;2.642973217;-0.66984945;10.02152132;12.4581902;1.300634983;16.20374533;32.13115417;0.105169333;0.5049913;3.196129933;41.34150183;0.096091133;48.41666667;5.891756283;1.8026887;24.40600167;1.9039632;14.44626283;1.761191267;25.00244965;1.437848017;11.90468885;1.372674717;9.547353767;1.183907933;5.412397217;1.03012985;0.00E+00;0.00E+00;6.041
247;0.00E+00;358.956028;40.16930523;-0.668914767;16.05136898;18.64870847;1.347098017;25.11654595;44.35432472;0.55991825;1.264290167;7.447353283;27.59686123;1.38667;48.5;4.671272417;2.68827785;16.84649663;1.213557967;10.79620083;1.19844955;15.39549402;1.07346735;8.33743155;0.9724569;5.123722383;0.835698267;3.008051533;0.803714417;0.00E+00;0.00E+00;6.041
248;0.00E+00;443.7155605;7.50274275;-0.669347983;18.55392167;21.09699465;1.375214333;29.01296535;46.24646513;0.177306;0.793342017;4.272264933;22.41737183;1.7804337;48.51666667;3.351710967;3.136818433;13.95812025;0.944153067;9.209493083;0.993309417;11.97931718;0.932584017;6.935262417;0.803186283;3.394295817;0.708116433;2.2629519;0.710286133;0.00E+00;0.00E+00;6.041
249;0.00E+00;441.0100421;6.564764817;-0.6682962;18.48345185;21.03221632;1.3743963;28.9066916;46.1377243;0.155273817;0.76993155;4.23835315;22.60719885;1.72013845;48.65;3.339800667;3.049894633;14.20906032;0.92989105;9.17959635;0.996040817;12.11955643;0.966314867;6.92945685;0.8373839;3.315811117;0.717247533;2.193550617;0.6880744;0.00E+00;0.00E+00;6.041
250;0.00E+00;441.0049036;6.58445795;-0.66984595;18.48154728;21.03158658;1.3743263;28.90435425;46.15409145;0.1566893;0.747992117;4.267595667;22.58280722;1.72337795;48.43333333;3.359138533;3.002990183;14.18418213;0.925118083;9.143039817;0.996360933;12.16026192;0.9730574;6.9052954;0.844962467;3.290873333;0.746712617;2.185879333;0.719632767;0.00E+00;0.00E+00;6.041
251;0.00E+00;438.3532766;7.308098167;-0.66874635;18.42217103;20.96852392;1.3737792;28.8062041;46.26930207;0.17403315;0.787200683;4.388479017;22.75946852;1.78240075;48.41666667;3.369675917;3.02377525;14.23017085;0.910920683;9.222950317;0.990782667;12.30423112;0.986505183;6.997827533;0.85826565;3.331118517;0.7444947;2.19296105;0.720224017;0.00E+00;0.00E+00;6.041
252;0.00E+00;438.1819654;7.664141117;-0.668993133;18.42018037;20.96438737;1.37391145;28.80329848;46.1169598;0.182338517;0.756003333;4.20722905;22.74113538;1.830322583;48.66666667;3.377043467;3.009779717;14.2076775;0.916632167;9.24100615;1.002122833;12.27542528;0.980879167;6.99511585;0.8440551;3.368170667;0.735679017;2.211876317;0.708827883;0.00E+00;0.00E+00;6.041
253;0.00E+00;436.8733247;7.3975036;-0.66769815;18.39380513;20.93340192;1.374002383;28.76264277;45.97625418;0.176358117;0.746394983;4.137265333;22.69093403;1.789729767;48.38333333;3.357961267;3.0322413;14.1782588;0.9279783;9.1928691;1.004531167;12.24075325;0.978583917;7.0093971;0.843043817;3.365150683;0.739643017;2.197247867;0.711954817;0.00E+00;0.00E+00;6.041
254;0.00E+00;433.4556642;6.629242383;-0.66941625;18.32682498;20.85196338;1.37408625;28.65248452;45.9080801;0.15937715;0.771510033;4.297903983;22.71467918;1.7532355;48.63333333;3.372526067;3.0129554;14.19823467;0.927870333;9.293372067;1.003849867;12.16237527;0.978728317;7.0323076;0.844563867;3.391638967;0.747596267;2.223108233;0.740046417;0.00E+00;0.00E+00;6.041
255;0.00E+00;434.3283275;6.919777867;-0.668981033;18.3490809;20.87261683;1.374707317;28.69382935;45.76000325;0.165532317;0.737793183;4.202100783;22.57901393;1.8195946;48.4;3.374204567;3.027356233;14.13660918;0.929006383;9.318100133;0.98586385;11.97438207;0.94028295;7.021923617;0.8146793;3.390844567;0.71644035;2.234855717;0.705726033;0.00E+00;0.00E+00;6.041
256;0.00E+00;434.7785742;7.011175117;-0.668597567;18.35876762;20.8835318;1.374805483;28.71087148;45.86625243;0.167785067;0.748519767;4.140732817;22.55221018;1.7353459;48.61666667;3.3703488;3.01271985;14.15634985;0.934303483;9.305244233;0.985807883;11.92792612;0.933761367;6.9841398;0.792743167;3.42514995;0.706073333;2.23926575;0.703014817;0.00E+00;0.00E+00;6.041
257;0.00E+00;291.9604405;9.4443241;-0.67685695;13.82456302;16.36957137;1.328780383;21.94026698;38.66845665;0.258542433;0.612280867;4.394865917;33.28332038;0.82076355;48.43333333;4.92888295;1.84069145;20.11266758;1.411410683;12.20908818;1.388512617;19.411125;1.24910635;9.820002683;1.160626833;6.852622917;0.99283935;4.0037079;0.956109983;0.00E+00;0.00E+00;6.041
258;0.00E+00;150.8733205;2.824094183;-0.673458033;9.921054633;12.34378238;1.298668867;16.03048182;31.97214698;0.113435983;0.51886155;3.29635055;41.72318923;0.2188796;48.46666667;5.987340617;1.645802317;24.70539242;1.875731133;14.76507165;1.752730033;25.0282745;1.450300767;12.04652912;1.3892242;9.637976217;1.209068883;5.56221845;1.065093083;0.00E+00;0.00E+00;6.041
259;0.00E+00;149.9655875;2.7404411;-0.671785883;9.89778425;12.30697635;1.2995224;15.99319233;31.75655538;0.111491517;0.486788133;3.200027733;41.54564487;0.32730195;48.51666667;5.9915561;1.776591333;24.50739873;1.868550517;14.72281047;1.76458585;25.01088995;1.455461783;11.96647055;1.38852495;9.57101065;1.170690867;5.548954483;1.049691867;0.00E+00;0.00E+00;6.041
260;0.00E+00;149.5239183;2.771848333;-0.669423267;9.8881523;12.2889075;1.2986351;15.95883138;31.77339075;0.111543733;0.564323367;3.4182062;41.72773615;0.341362517;48.66666667;5.982853717;1.82917485;24.64352007;1.915500783;14.61491663;1.765197233;25.08682362;1.476568567;12.04805822;1.393591767;9.761131733;1.208372833;5.681968583;1.107605033;0.00E+00;0.00E+00;6.041
261;0.00E+00;148.1963841;2.76593565;-0.672995833;9.866142817;12.23482472;1.297239633;15.87148143;31.21221622;0.11123215;0.531357433;3.235004383;42.04199532;0.233150467;48.56666667;6.048869383;1.862440567;24.82637388;1.880387433;14.64889355;1.782901683;25.4368412;1.48943305;12.14162767;1.398676533;9.630927783;1.184995233;5.598884067;1.102476483;0.00E+00;0.00E+00;6.041
262;0.00E+00;147.9181392;2.598105867;-0.674944633;9.8556868;12.22454043;1.296897517;15.85396305;31.25654493;0.105818467;0.482739233;3.089462817;42.10909727;0.21914275;48.66666667;6.0717988;1.823433967;24.8090383;1.917249783;14.61100743;1.81802105;25.48263042;1.478479033;12.2175106;1.40191125;9.75187965;1.19884;5.6703341;1.052060683;0.00E+00;0.00E+00;6.041
263;0.00E+00;148.0851867;2.66366255;-0.671001;9.863173383;12.230836;1.296803567;15.8609744;31.36446305;0.1076649;0.530033867;3.260578283;42.12141348;0.234181117;48.58333333;6.041257233;1.8857101;24.93656385;1.895127117;14.61390645;1.787142317;25.39723732;1.47249265;12.21457078;1.390744567;9.7251237;1.197414133;5.629063633;1.1257223;0.00E+00;0.00E+00;6.041
264;0.00E+00;148.3524889;2.735578517;-0.671923833;9.8710354;12.24145312;1.2973084;15.88092665;31.34290352;0.11042255;0.551742917;3.30592595;41.99756715;0.25956445;48.45;6.034087467;1.893194717;24.83583555;1.867156233;14.61445098;1.774140033;25.4103028;1.481640967;12.12655278;1.380692967;9.588505683;1.19352195;5.518165017;1.127451933;0.00E+00;0.00E+00;6.041
265;0.00E+00;148.09854;2.6543099;-0.677385983;9.8665713;12.23253525;1.297641717;15.87344068;31.29247845;0.107752067;0.506888117;3.2337386;41.94476277;0.212218717;48.61666667;6.091638633;1.88596235;24.91695732;1.877448383;14.54442207;1.78556715;25.2819662;1.472037033;12.08060963;1.373125633;9.642294983;1.168621883;5.5431321;1.091590217;0.00E+00;0.00E+00;6.041
266;0.00E+00;147.9664742;2.577259183;-0.67004075;9.860402567;12.22524282;1.297569417;15.86308227;31.22590902;0.104563617;0.523071633;3.2452547;41.96510073;0.0781843;48.51666667;6.023052033;1.8526607;24.89819543;1.878713983;14.56181173;1.76080255;25.28892292;1.447665767;12.14853412;1.375206783;9.667659917;1.16918805;5.54406455;1.091533717;0.00E+00;0.00E+00;6.041
267;0.00E+00;147.9909346;2.732852883;-0.671095633;9.86241665;12.22670998;1.297290167;15.86156947;31.29162188;0.110512733;0.526955633;3.233718467;42.0075887;-0.023798533;48.56666667;6.03052825;1.843188033;24.91641315;1.93553225;14.62374557;1.796183867;25.30535935;1.465055417;12.14340208;1.385915967;9.635542383;1.212083917;5.55262435;1.111521033;0.00E+00;0.00E+00;6.041
268;0.00E+00;148.0620115;2.658687583;-0.674790867;9.867938267;12.22932037;1.298097583;15.87484508;31.0691771;0.108044617;0.48873545;3.097931567;41.87165468;0.109016617;48.5;6.06385525;1.779833167;24.91192903;1.876354583;14.61315338;1.76112475;25.21417468;1.4523839;12.0695622;1.3630112;9.489316883;1.1800348;5.472756967;1.044513583;0.00E+00;0.00E+00;6.041
269;0.00E+00;354.980526;35.08140075;-0.672145333;16.04212007;18.5894762;1.350432183;25.11356602;43.33204042;0.503653267;0.77889845;6.621226617;27.20718365;1.467955067;48.5;4.19139665;2.932818633;16.7542966;1.181413533;10.7278109;1.188760983;14.90408813;1.054122883;8.253618083;0.9483079;4.943047333;0.812226733;2.95137535;0.790694183;0.00E+00;0.00E+00;6.041
270;0.00E+00;423.7977589;6.160201183;-0.668150333;18.1020882;20.61906822;1.373583067;28.32210943;45.65098585;0.149276;0.791871133;4.249430567;22.89743523;1.730264967;48.51666667;3.408101567;3.221329833;14.36913503;0.980289217;9.339165317;1.014097683;12.13290955;0.940161133;7.119702117;0.810816067;3.447778367;0.737510283;2.303240867;0.755070083;0.00E+00;0.00E+00;6.041
271;0.00E+00;421.5397175;6.4925139;-0.671044667;18.04585877;20.56407632;1.372995967;28.2344662;45.48544178;0.157462383;0.748090133;4.128039233;23.04800967;1.758979933;48.48333333;3.4343306;3.165141517;14.44871367;0.975614167;9.358570233;1.01375445;12.36087872;0.955198117;7.11352915;0.817381817;3.3439099;0.74166245;2.279422567;0.731536083;0.00E+00;0.00E+00;6.041
